"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21788";0;0;0;0;0;7;2;0;10;1;0,0484400875883484;0,0452852734040369;93,7279285397381;789
"21789";10;0;0;9;0;1;0;0;0;0;-0,0497139405112169;0,0530675133360724;4,38478980213404;790
"21790";9;1;0;8;1;1;0;0;0;0;-0,0291527230921577;-0,00422134283328682;23,1003100518137;791
"21791";0;0;0;0;0;8;0;0;12;0;0,0517385345970917;0,0566981491517219;96,7302873264998;792
"21792";0;0;0;0;1;12;0;0;7;0;0,0131065490168039;-0,0293506653962654;61,5661385469139;793
"21793";0;0;0;0;0;10;0;1;8;1;0,0311080354892079;-0,00221046877432734;77,9517045244575;794
"21794";9;0;3;8;0;0;0;0;0;0;-0,0457538289665197;0,0397400788351928;7,98941818065941;795
"21795";0;0;0;4;0;9;0;1;6;0;-0,00294128893934873;-0,0344825890586513;46,9588499749079;796
"21796";6;3;2;8;0;1;0;0;0;0;-0,0426891990501567;0,0301773683185871;10,7789486879483;797
"21797";7;1;1;9;0;2;0;0;0;0;-0,0296386313430842;-0,00320779028929504;22,6580198155716;798
"21798";0;0;0;0;0;9;1;0;10;0;0,00751253115442018;-0,033179716865952;56,4742729999125;799
"21799";8;3;1;8;0;0;0;0;0;0;-0,0362256440621195;0,0121573724775511;16,6622965363786;800
"21800";0;0;0;0;0;9;1;1;9;0;0,0234410947564056;-0,0165338809867344;70,9729939932004;801
"21801";1;2;3;1;3;5;2;0;3;0;-0,0121548383801944;-0,0293091608970846;38,5723635321483;802
"21802";11;1;1;7;0;0;0;0;0;0;-0,0409419816074486;0,0250187487019383;12,369325500913;803
"21803";0;0;0;0;3;11;0;0;6;0;0,00820911539929063;-0,0328219274067753;57,1083276998252;804
"21804";5;0;4;7;1;3;0;0;0;0;-0,0247023037754121;-0,0127380200237181;27,1512332605198;805
"21805";0;0;0;0;0;10;0;0;10;0;0,0325410652323632;0,000921667160894072;79,2560969945043;806
"21806";0;2;2;0;2;9;0;0;5;0;-0,00470883095411628;-0,0339492613029386;45,3499730443582;807
"21807";6;1;3;3;2;4;1;0;0;0;-0,0188141906798195;-0,0218822623615152;32,51079430338;808
"21808";7;1;0;9;1;2;0;0;0;0;-0,0291894266693243;-0,00414535829906594;23,0669012060389;809
"21809";0;0;1;0;1;11;1;0;6;0;-0,00420893553290181;-0,034122204313802;45,8049948792905;810
"21810";0;0;0;0;0;9;0;0;10;1;0,0547041577920343;0,0676075186875067;99,4296985445544;811
"21811";0;0;0;0;0;8;0;2;10;0;0,0496033617615886;0,0492236381312556;94,7867803042755;812
"21812";0;0;0;0;0;9;0;2;9;0;0,0364087653213876;0,01009043717254;82,7766093192622;813
"21813";0;0;0;1;0;10;0;0;9;0;0,02880703660015;-0,00693995433061594;75,8572569815442;814
"21814";1;4;4;3;4;3;1;0;0;0;-0,0108909004645666;-0,0303694018498631;39,7228428628296;815
"21815";0;0;0;0;0;9;0;0;10;1;0,0142312842536859;-0,0283171610310457;62,5899108592421;816
"21816";0;0;0;0;1;7;1;3;7;1;0,0221321358010794;-0,0185693948011781;69,7815349791199;817
"21817";7;2;0;9;0;1;0;1;0;0;-0,0376287153624241;0,01582134483087;15,3851732611656;818
"21818";5;3;3;4;1;4;0;0;0;0;-0,0294968631467103;-0,00350520562145746;22,7870620554313;819
"21819";0;0;0;0;0;10;0;0;10;0;0,0245816478417726;-0,0146627819857302;72,0111642498523;820
"21820";0;0;0;0;0;8;0;0;12;0;0,0476968206529761;0,0428183164228244;93,051381665282;821
"21821";1;1;3;2;2;7;0;0;4;0;-0,0112387957000409;-0,0300886916058378;39,4061767728999;822
"21822";0;0;0;0;1;7;0;0;11;1;0,0494152173647596;0,0485802585691826;94,6155248675495;823
"21823";11;0;0;9;0;0;0;0;0;0;-0,0511178114430814;0,0580548373204942;3,10693867504597;824
"21824";0;0;0;1;1;8;0;1;9;0;0,0098692440354146;-0,0318327355406105;58,6194333154708;825
"21825";12;0;1;7;0;0;0;0;0;0;-0,0456767031327918;0,0394913810079189;8,05962074082345;826
"21826";0;0;0;0;1;8;1;1;9;0;0,00527103062409468;-0,0341012728429175;54,433982889168;827
"21827";0;0;0;0;0;9;1;2;8;0;0,0344471017655574;0,00530967528341947;80,9910363517702;828
"21828";0;0;0;0;0;10;0;0;10;0;0,0422676127101873;0,0259674979436936;88,1095317192376;829
"21829";0;0;0;0;0;8;0;0;11;1;0,0535853623025866;0,0634198229367929;98,4113327926025;830
"21830";0;0;0;1;1;10;0;0;8;0;0,0100113834116474;-0,031739104343633;58,7488134158775;831
"21831";0;0;0;0;1;10;0;0;9;0;0,0230485677200113;-0,0171568349727513;70,615702518262;832
"21832";10;0;0;9;0;1;0;0;0;0;-0,036866061870057;0,0138127165245454;16,0793664399534;833
"21833";0;0;0;0;0;7;0;0;13;0;0,0329100123846207;0,001751259380979;79,5919252559543;834
"21834";0;0;0;0;0;9;0;0;10;1;0,0360062128732951;0,0090874824671119;82,4101923732087;835
"21835";11;0;1;6;0;2;0;0;0;0;-0,0482684103635454;0,0480758882857845;5,70056056603789;836
"21836";0;0;0;0;0;9;0;0;11;0;0,0260475877914181;-0,0121245781562378;73,3455127105117;837
"21837";8;1;0;9;0;2;0;0;0;0;-0,0329031120566577;0,00402868941709546;19,6865783073008;838
"21838";6;2;1;7;0;4;0;0;0;0;-0,0277082195914998;-0,00713714072225951;24,4151463266462;839
"21839";0;0;0;0;0;11;1;0;8;0;0,0010491855833428;-0,0348850476981062;50,5911157699302;840
"21840";0;0;0;0;1;10;0;0;9;0;0,00980431756452702;-0,0318750354081898;58,5603350307792;841
"21841";0;0;0;0;0;10;0;0;8;2;0,0263304370499542;-0,011617581819356;73,602971737273;842
"21842";1;0;0;2;1;8;0;1;7;0;-0,00469735067391618;-0,0339534286178756;45,3604227863252;843
"21843";0;0;0;0;0;8;0;1;11;0;0,0430195126020187;0,0281785027950586;88,7939366046339;844
"21844";0;0;0;0;0;9;0;0;11;0;0,0331969805859677;0,00240308534708095;79,8531334847212;845
"21845";0;1;0;1;0;9;1;0;8;0;0,00746600053229827;-0,0332024102777865;56,4319192431867;846
"21846";10;0;0;9;0;1;0;0;0;0;-0,0431093026448939;0,0314494790850944;10,3965560905635;847
"21847";0;0;0;3;4;9;1;0;3;0;-0,01436598094605;-0,0271863000106723;36,55970627442;848
"21848";0;0;0;0;0;10;1;0;9;0;0,00866733490147658;-0,032568109696215;57,5254146941006;849
"21849";0;0;0;0;0;11;0;1;8;0;0,0241622212007233;-0,0153614112340513;71,629387838766;850
"21850";10;1;0;8;0;1;0;0;0;0;-0,049232176986941;0,0513877158323727;4,82330736704171;851
"21851";8;1;2;6;2;1;0;0;0;0;-0,0456979009533662;0,0395596935528003;8,04032576270401;852
"21852";0;0;0;0;0;13;0;0;7;0;0,00273072176395152;-0,0347218983470173;52,12170726154;853
"21853";0;0;0;0;1;7;1;1;10;0;0,0302741698197572;-0,00396708112449443;77,1926915971562;854
"21854";0;0;0;0;0;12;0;0;8;0;0,00237610630830815;-0,0347727204619658;51,7989241983742;855
"21855";0;0;0;0;0;8;0;1;11;0;0,0514579362831078;0,0556977154611565;96,4748771861196;856
"21856";11;0;0;9;0;0;0;0;0;0;-0,0532818084882811;0,0660119052361805;1,13719487562776;857
"21857";7;0;3;7;0;3;0;0;0;0;-0,0232443439497291;-0,0152275662291658;28,4783179406077;858
"21858";1;0;0;1;3;9;0;0;6;0;-0,000843468062726895;-0,0348326810328035;48,8683579722419;859
"21859";11;0;0;9;0;0;0;0;0;0;-0,0398301664531163;0,0218470353505603;13,3813375141472;860
"21860";0;0;0;0;1;14;0;0;5;0;-0,00152530694406315;-0,0347525755840602;48,2477250043303;861
"21861";6;1;1;8;0;4;0;0;0;0;-0,034039622936832;0,00672252612479888;18,6520874034613;862
"21862";0;0;0;0;1;7;1;0;11;0;0,0203081599955174;-0,0212064347758161;68,1212900904939;863
"21863";8;2;2;6;1;1;0;0;0;0;-0,0344630277327421;0,00774915140858617;18,2666899403557;864
"21864";12;0;0;8;0;0;0;0;0;0;-0,0516909712355009;0,0601305493213437;2,58522911462933;865
"21865";0;0;0;0;0;9;1;0;10;0;0,0263706488408082;-0,0115450505314197;73,6395738786086;866
"21866";0;0;0;0;0;8;0;1;11;0;0,0212272399761753;-0,019906675750478;68,9578679855913;867
"21867";0;0;0;0;0;10;1;0;9;0;0,01172025481079;-0,0305030706840973;60,3042863542214;868
"21868";0;0;0;0;0;9;1;1;8;1;0,0164098637996149;-0,0260642283353292;64,5729281473905;869
"21869";0;1;1;1;0;11;1;0;5;0;-0,0064348503204579;-0,0332180959741198;43,7788914423436;870
"21870";0;1;3;3;2;9;0;0;2;0;-0,0118039903834918;-0,0296146422454838;38,891717325896;871
"21871";0;0;0;0;1;7;2;0;10;0;0,0152960446423854;-0,0272574353627686;63,5590920224786;872
"21872";0;0;0;0;0;8;0;0;12;0;0,046774276071177;0,0398099375682367;92,2116501722485;873
"21873";8;2;0;8;0;2;0;0;0;0;-0,0314301569330183;0,000671481464929204;21,0273122182116;874
"21874";0;0;0;0;0;8;0;0;11;1;0,0217362815238804;-0,0191614295094343;69,4212149363011;875
"21875";0;0;0;0;1;8;2;0;9;0;0,0264540008579197;-0,01139434653303;73,7154437229037;876
"21876";0;0;0;0;0;8;0;0;10;2;0,0526807723538283;0,0600977616625451;97,5879442179576;877
"21877";0;0;0;0;0;10;1;0;9;0;0,0156398380219584;-0,0268983735822174;63,8720244634897;878
"21878";0;1;0;0;1;10;1;0;7;0;0,00428053201658124;-0,0343968169302371;53,5323973279446;879
"21879";0;0;2;0;0;10;1;0;7;0;0,00860199931676761;-0,0326051960143263;57,4659440200776;880
"21880";7;0;2;7;1;3;0;0;0;0;-0,0338812509708674;0,00634173761467399;18,7962429597974;881
"21881";0;0;0;0;0;9;1;1;9;0;0,0311616829115093;-0,00209579463573752;78,0005362350494;882
"21882";0;0;0;0;0;10;0;0;10;0;0,0390290833289426;0,0168952637201928;85,1617119973525;883
"21883";0;0;0;0;0;8;0;2;10;0;0,0527545038780732;0,0603663998050185;97,6550571620464;884
"21884";0;0;0;0;0;10;0;0;9;1;0,0280433998431028;-0,00842789275820494;75,1621688017622;885
"21885";3;1;3;7;0;6;0;0;0;0;-0,0252025572287735;-0,011849634567909;26,6958855325356;886
"21886";2;2;0;3;1;6;3;0;3;0;-0,0160703568253104;-0,0253171545334194;35,0083253113553;887
"21887";9;1;1;6;0;3;0;0;0;0;-0,0280499162947123;-0,00646055621105933;24,104122351855;888
"21888";0;0;0;0;0;7;0;1;12;0;0,0320892856789858;-8,12413544110056e-05;78,8448718609288;889
"21889";0;1;1;0;1;7;4;0;6;0;-0,00331311035025123;-0,0343885027075693;46,6204054653645;890
"21890";0;0;0;0;0;10;1;0;9;0;0,011337793550081;-0,0307974046127885;59,9561570910737;891
"21891";0;0;0;0;1;9;1;0;9;0;0,000712964390554337;-0,0348940015064653;50,2850757911801;892
"21892";0;1;1;0;1;7;2;1;7;0;0,0085419757657768;-0,0326390045660479;57,4113085400313;893
"21893";0;0;0;0;0;9;0;0;11;0;0,0521420624826273;0,0581465018967113;97,0975921489298;894
"21894";0;0;0;2;0;9;0;0;9;0;0,00790963666406188;-0,0329798988251226;56,8357319571078;895
"21895";4;5;3;4;1;1;2;0;0;0;-0,0285098407532976;-0,00553700980081035;23,6854834482074;896
"21896";0;0;0;0;0;8;0;1;11;0;0,0533686587222148;0,0626187893933525;98,2140818145126;897
"21897";2;0;2;5;6;3;2;0;0;0;-0,0172128467681587;-0,0239507448469481;33,9683920610696;898
"21898";11;0;0;9;0;0;0;0;0;0;-0,05320928563268;0,0657399453617113;1,20320764835924;899
"21899";0;0;0;0;1;11;0;0;7;1;0,016535615780761;-0,0259240752181859;64,6873918827623;900
"21900";0;1;0;0;0;9;1;0;9;0;-0,00188733553498796;-0,0346968587625872;47,9181942529976;901
"21901";1;3;2;3;4;5;0;1;1;0;-0,0106343253479394;-0,0305710168959885;39,9563862709329;902
"21902";0;0;0;0;0;7;1;0;11;1;0,0383313930136238;0,0150366018343903;84,5266505144536;903
"21903";11;0;0;9;0;0;0;0;0;0;-0,0536131851073418;0,0672592331074781;0,835564592853189;904
"21904";0;0;0;0;0;11;2;0;6;1;-0,000269766988728455;-0,0348749527841298;49,3905602255836;905
"21905";5;2;2;6;3;1;1;0;0;0;-0,0187776441845573;-0,0219314651822165;32,5440601678565;906
"21906";9;1;1;9;0;0;0;0;0;0;-0,0468062802064266;0,0431752583553181;7,03144122380763;907
"21907";0;0;0;0;0;8;0;0;12;0;0,045633010630501;0,0361704902622722;91,172831505537;908
"21908";0;0;0;0;0;11;0;0;9;0;0,0194749397917519;-0,0223338345942911;67,3628646880388;909
"21909";0;0;0;0;0;7;0;0;12;1;0,0484585662625832;0,0453470965365004;93,7447484582663;910
"21910";0;0;0;0;0;8;1;2;9;0;0,0423496015602506;0,0262066746992878;88,1841607624665;911
"21911";0;0;0;0;1;7;0;2;10;0;0,0475610141765745;0,042371729788743;92,9277659859508;912
"21912";0;0;0;0;0;9;0;0;11;0;0,0542802347614097;0,066010481306497;99,0438293665648;913
"21913";0;2;0;0;1;7;3;1;6;0;-0,0108095148744986;-0,030433851527396;39,7969227982685;914
"21914";0;0;0;0;0;9;1;0;10;0;0,0425486243585616;0,0267892124375804;88,3653180906549;915
"21915";0;0;0;0;0;8;0;0;11;1;0,0509856216408052;0,054026150447762;96,0449603153393;916
"21916";7;0;1;10;0;2;0;0;0;0;-0,0285155550967683;-0,00552544234652836;23,6802820581943;917
"21917";0;1;1;1;0;11;1;0;5;0;8,83746627842488e-05;-0,0348896987086316;49,7165529523045;918
"21918";0;0;0;0;0;8;0;2;10;0;0,0355154369250386;0,00788001519903514;81,9634713931009;919
"21919";0;1;0;2;2;8;1;0;6;0;-0,00951599307233394;-0,0313961528729731;40,9743303898722;920
"21920";1;1;2;1;2;9;0;1;3;0;-0,00587395862220537;-0,0334784962901698;44,2894341656938;921
"21921";0;0;0;0;0;7;0;1;12;0;0,0531607007235461;0,0618531643622373;98,0247913626954;922
"21922";9;1;0;8;1;1;0;0;0;0;-0,0429430655590772;0,0309446262182464;10,5478707468137;923
"21923";10;0;0;10;0;0;0;0;0;0;-0,0460410526018182;0,0406699031198147;7,72797744721174;924
"21924";4;1;1;4;3;7;0;0;0;0;-0,0194523148003515;-0,0210081314415759;31,9299519993365;925
"21925";0;0;0;0;0;10;0;0;10;0;0,00403050765788311;-0,0344605984226363;53,3048166427761;926
"21926";12;0;0;8;0;0;0;0;0;0;-0,0516739336937343;0,0600685169014808;2,60073726531118;927
"21927";0;0;0;2;1;9;0;0;8;0;-0,00128848644362646;-0,0347840750155506;48,4632870880887;928
"21928";2;2;4;4;2;4;2;0;0;0;-0,019226657883965;-0,0213204934988738;32,1353526087478;929
"21929";0;0;0;0;0;8;0;0;12;0;0,0404903301849185;0,0208981155996313;86,4917886443436;930
"21930";9;1;0;9;0;1;0;0;0;0;-0,0516289495904095;0,0599048304676922;2,64168332796544;931
"21931";2;2;1;5;1;6;0;2;1;0;-0,0196838105797838;-0,0206839949873624;31,7192366579548;932
"21932";0;0;0;0;0;6;1;1;9;3;0,054996758150863;0,0687171408108486;99,6960333548486;933
"21933";0;0;0;0;0;7;1;0;11;1;0,0548622903877887;0,0682064597445673;99,5736362179741;934
"21934";0;0;0;0;1;9;0;1;9;0;0,0120736781986943;-0,0302220103328411;60,6259843567386;935
"21935";6;0;0;9;0;5;0;0;0;0;-0,0285876917063582;-0,00537922143767;23,6146208597347;936
"21936";0;0;0;1;1;9;1;0;8;0;0,0156813941024067;-0,0268544132661387;63,9098502229899;937
"21937";0;0;0;0;0;9;0;0;11;0;0,039227875377236;0,0174310672955976;85,3426592890173;938
"21938";10;0;0;9;0;1;0;0;0;0;-0,0362121491124934;0,0121227987583536;16,6745800990611;939
"21939";9;0;0;10;0;1;0;0;0;0;-0,0473299876686519;0,0449134261474059;6,55474485829473;940
"21940";8;1;0;9;0;2;0;0;0;0;-0,0322969971150831;0,00262888248951658;20,238284766674;941
"21941";0;0;0;0;0;9;0;0;9;2;0,0444852862356665;0,0326020980057388;90,1281336788088;942
"21942";0;0;0;0;0;9;0;0;10;1;0,0393992690519357;0,0178952376075736;85,4986676480621;943
"21943";11;1;1;7;0;0;0;0;0;0;-0,0434407770532593;0,0324619041842142;10,0948367966339;944
"21944";4;1;3;8;1;3;0;0;0;0;-0,0263294985187012;-0,0097843585979129;25,6701051956043;945
"21945";0;0;0;0;0;9;1;0;9;1;0,0333084787591821;0,00265789474621007;79,9546229187399;946
"21946";9;2;0;7;0;2;0;0;0;0;-0,0360536868775107;0,0117177731483483;16,8188178213313;947
"21947";0;0;0;0;1;7;1;0;11;0;0,037317680688308;0,0123965747915149;83,6039350368083;948
"21948";3;2;2;2;5;3;3;0;0;0;-0,0171232578499763;-0,0240611833633339;34,0499389450997;949
"21949";0;0;1;0;2;10;1;0;6;0;0,00505512882393611;-0,034171527802376;54,2374617187306;950
"21950";0;0;1;0;1;8;1;1;8;0;-0,00644344948678577;-0,0332139328676477;43,7710641883314;951
"21951";7;2;1;7;0;3;0;0;0;0;-0,036502669498183;0,0128699123800321;16,4101385511458;952
"21952";0;0;0;1;1;12;0;0;6;0;0,00485485082840553;-0,0342337908584618;54,0551618672907;953
"21953";0;0;0;0;0;13;0;0;7;0;0,00693328560845829;-0,0334514550955936;55,9470239793882;954
"21954";10;0;0;8;0;2;0;0;0;0;-0,0282191586302881;-0,00612242722757144;23,9500722149387;955
"21955";3;2;1;5;1;6;1;0;0;1;-0,0188829629843351;-0,0217894210057602;32,448195409961;956
"21956";0;0;0;0;0;10;0;0;8;2;0,0499189354192622;0,0503083210847804;95,0740261934698;957
"21957";0;0;0;0;0;11;1;2;6;0;0,00567835625435096;-0,0339598718492587;54,8047445481643;958
"21958";10;0;1;7;1;1;0;0;0;0;-0,0437296578118418;0,0333504871707674;9,83188769314438;959
"21959";9;0;0;10;0;1;0;0;0;0;-0,0421505087982068;0,0285641855184974;11,2692828988656;960
"21960";7;2;0;8;0;3;0;0;0;0;-0,0406664315544103;0,0242246384958088;12,6201405422762;961
"21961";0;0;0;0;0;8;0;1;11;0;0,049126604139093;0,0475981156611713;94,3528192816302;962
"21962";0;0;0;0;0;9;0;0;8;3;0,0496016222221027;0,049217678280569;94,7851969162002;963
"21963";0;0;0;0;0;7;2;1;10;0;0,0194350734736547;-0,0223865619537653;67,3265770077705;964
"21964";0;0;1;1;2;10;0;0;6;0;-0,00726601323984007;-0,0327918542088845;43,0223386501893;965
"21965";0;0;0;0;1;10;1;1;7;0;0,00932092786780636;-0,0321807190350536;58,1203372683376;966
"21966";0;1;1;2;3;7;2;1;3;0;-0,0101979386701178;-0,030903376917688;40,353600285016;967
"21967";0;0;0;0;0;10;0;0;10;0;0,0359024246308898;0,00883072866110817;82,3157207807526;968
"21968";0;0;0;0;0;14;0;0;6;0;0,00235864369129561;-0,0347749964605912;51,7830291297287;969
"21969";0;0;0;0;0;7;1;0;12;0;0,0367529273740573;0,0109568785023202;83,08987733908;970
"21970";0;0;0;1;0;10;1;0;8;0;0,0101885614401049;-0,0316204184411284;58,9100868906826;971
"21971";4;0;0;7;4;5;0;0;0;0;-0,0264956304995603;-0,00947240430659253;25,5188862094656;972
"21972";0;0;0;0;0;9;0;0;11;0;0,035461299353991;0,00774784847080439;81,9141935324296;973
"21973";0;0;0;0;0;10;0;1;9;0;0,0249419724227287;-0,0140527957266471;72,3391439532861;974
"21974";8;1;0;9;0;2;0;0;0;0;-0,0304183654526008;-0,00154691985352401;21,9482792774215;975
"21975";8;3;1;6;2;0;0;0;0;0;-0,0425155428179452;0,0296551191098878;10,9370165038854;976
"21976";8;0;1;7;0;4;0;0;0;0;-0,0294272454750143;-0,00365074305069918;22,8504304308444;977
"21977";0;1;2;3;4;5;1;0;4;0;-0,0151022216572114;-0,0264037503318706;35,8895549084991;978
"21978";5;1;0;3;1;10;0;0;0;0;-0,022604344310652;-0,0162735582481908;29,0608674054965;979
"21979";0;0;0;0;0;8;0;0;12;0;0,0534107469268862;0,0627741098662053;98,2523919316009;980
"21980";0;0;0;0;0;8;0;0;11;1;0,0436599264707584;0,0300927837299651;89,3768631154671;981
"21981";0;0;0;1;0;11;0;0;8;0;0,0164433041351502;-0,0260270661009615;64,603366679512;982
"21982";10;0;1;9;0;0;0;0;0;0;-0,0493294096113681;0,0517254390240686;4,73480292130262;983
"21983";1;1;3;6;2;6;0;1;0;0;-0,0105553545883967;-0,0306321471578265;40,0282681453973;984
"21984";0;0;0;0;0;8;0;0;10;2;0,0394263638003536;0,0179688035369164;85,5233302107081;985
"21985";0;0;0;0;0;9;1;1;8;1;0,0330015021191831;0,00195844727572948;79,6752023277804;986
"21986";0;0;0;0;0;11;0;1;8;0;0,0217079393799008;-0,0192033982332522;69,3954169517383;987
"21987";0;0;0;0;0;9;0;0;10;1;0,0422767545393714;0,0259941431300516;88,1178529234603;988
"21988";8;1;2;8;0;1;0;0;0;0;-0,042083317979263;0,0283643935092909;11,330442270264;989
"21989";0;0;1;0;0;11;0;0;8;0;0,00308509912834507;-0,0346623449877061;52,4442736059427;990
"21990";4;1;1;8;2;4;0;0;0;0;-0,0274052775852486;-0,00773017509727438;24,6908944565803;991
"21991";9;1;1;9;0;0;0;0;0;0;-0,0452897344578698;0,0382498378748714;8,41185280587524;992
"21992";0;0;0;0;1;9;0;0;10;0;0,0167198806049893;-0,0257167154378816;64,855116000399;993
"21993";0;0;0;0;0;8;0;1;11;0;0,0335641092613095;0,00324536725840199;80,1873065065593;994
"21994";0;0;0;0;2;9;0;1;8;0;0,0227776684014774;-0,017580491629732;70,3691207338125;995
"21995";0;0;0;0;0;10;0;1;9;0;0,0144327471036194;-0,028122718409703;62,7732892055064;996
"21996";1;0;0;0;1;10;0;0;8;0;-0,00589046209572905;-0,0334711478000741;44,2744121421129;997
"21997";0;0;0;0;0;9;1;1;9;0;0,0300758873859858;-0,00437764090201465;77,0122081739828;998
"21998";0;0;0;0;0;9;0;0;11;0;0,044765042047341;0,0334634161612425;90,3827769448981;999
"21999";0;0;1;2;2;8;1;1;5;0;0,0065267528056932;-0,0336281885951461;55,5769839789718;1000
