"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21788";0;6;2;10;2;0;0;0;0;0;-0,0218320630328458;-0,0189613355612852;30,3042995743454;789
"21789";1;8;5;5;0;1;0;0;0;0;-0,0397466402572323;0,0196209269239034;13,8274687342346;790
"21790";0;4;4;6;5;0;0;1;0;0;-0,0270361334943143;-0,0100901363241954;25,5178852705285;791
"21791";0;0;0;1;3;4;0;7;3;2;0,0207687811401031;-0,0196386053438395;69,4861844880506;792
"21792";0;0;0;1;0;1;1;4;7;6;0,0458208197027121;0,0398355178569107;92,5276549300179;793
"21793";0;0;0;1;2;1;1;4;5;6;0,0359631700113592;0,011142031003948;83,4611375117674;794
"21794";4;9;5;0;2;0;0;0;0;0;-0,0440416854256469;0,0322408949630543;9,87712529022247;795
"21795";0;0;0;0;0;1;0;8;7;4;0,0520266251533181;0,0614208302718377;98,2354093110189;796
"21796";0;0;0;1;0;2;0;5;8;4;0,0390645529931429;0,0194292685586442;86,3136169267818;797
"21797";0;3;1;5;4;4;2;0;1;0;-0,0187559124412643;-0,0233053415383619;33,1335716415197;798
"21798";5;5;5;0;5;0;0;0;0;0;-0,0438878886421638;0,031766500063682;10,0185790099204;799
"21799";9;8;2;0;0;1;0;0;0;0;-0,049213600960633;0,04916699213142;5,12028529774398;800
"21800";0;0;0;0;1;0;0;7;6;6;0,0448680185613565;0,0367623925822017;91,6513214819133;801
"21801";0;0;1;4;3;3;0;6;3;0;0,0138403381523515;-0,0282594828829045;63,1137883290648;802
"21802";2;3;3;2;8;1;1;0;0;0;-0,0242158482825658;-0,0151352757832439;28,1118266051635;803
"21803";0;3;3;4;3;4;2;0;1;0;-0,0147769668114351;-0,0279325629311024;36,7931843269616;804
"21804";0;0;4;5;5;4;2;0;0;0;-0,020401233673326;-0,0210650545973295;31,6202967660502;805
"21805";3;7;3;1;4;2;0;0;0;0;-0,0427261371203433;0,0282370021198953;11,0870933858678;806
"21806";0;2;1;2;2;5;0;4;2;2;0,00450750900342838;-0,0345108356830338;54,5299716293812;807
"21807";0;0;0;0;6;4;1;5;4;0;0,010652205418778;-0,0310870153155397;60,1815213216469;808
"21808";0;0;0;2;4;7;1;2;4;0;0,0155019784892536;-0,0265011065849136;64,6420726086944;809
"21809";0;0;1;2;5;6;0;5;1;0;0,00609523090807839;-0,0338817508289411;55,9902698500082;810
"21810";9;6;4;0;0;1;0;0;0;0;-0,0521426792173772;0,0595912056083626;2,42628217674792;811
"21811";0;0;4;3;6;2;0;2;3;0;0,00320448616529219;-0,0348940539493606;53,3315237611532;812
"21812";0;0;0;0;0;0;0;5;6;9;0,0516630008345422;0,0600810101653564;97,9009679052979;813
"21813";5;11;3;0;1;0;0;0;0;0;-0,0457909753258355;0,0377542816489456;8,26822582166642;814
"21814";0;0;1;6;4;3;0;5;1;0;0,00300661871835211;-0,0349417555619671;53,1495362985879;815
"21815";0;0;1;0;2;3;4;3;5;2;0,0334164243809056;0,0048449904083143;81,1187826562673;816
"21816";6;7;7;0;0;0;0;0;0;0;-0,0532045247788352;0,0635198811883738;1,44965574145317;817
"21817";0;5;7;4;1;3;0;0;0;0;-0,0355258893939379;0,0084889876125459;17,7094804123044;818
"21818";9;5;5;0;0;1;0;0;0;0;-0,0531454184665199;0,0632991026264382;1,50401843711734;819
"21819";0;0;0;0;1;2;1;4;7;5;0,0284026636333019;-0,00621285421513873;76,5074046328664;820
"21820";1;2;6;1;5;3;0;1;1;0;-0,0200777563639647;-0,0215206097722846;31,9178131874651;821
"21821";0;1;1;3;0;4;0;2;5;4;0,0172322759495813;-0,024462744326894;66,2335038883612;822
"21822";0;0;1;3;1;4;0;6;4;1;0,0168044805784153;-0,0249863889679823;65,8400415210053;823
"21823";0;4;4;2;2;6;2;0;0;0;-0,0223497589010068;-0,018164542849264;29,8281517345458;824
"21824";0;0;0;2;4;6;0;6;2;0;0,00955440833134301;-0,0318944310226789;59,1718286741525;825
"21825";0;0;0;4;3;5;0;3;2;3;0,00752600379047202;-0,0331622858519466;57,3062150971964;826
"21826";0;0;0;0;1;2;0;5;8;4;0,0390127664555945;0,0192853102134599;86,265986552462;827
"21827";0;1;0;0;2;2;0;7;3;5;0,0265719213889316;-0,00980789845109406;74,823589832522;828
"21828";6;6;5;0;3;0;0;0;0;0;-0,0405814901990052;0,021971886360882;13,0596202332526;829
"21829";0;0;4;0;4;6;0;4;1;1;0,0012439065266356;-0,0352446225488361;51,5282917534932;830
"21830";0;4;5;5;4;1;0;0;1;0;-0,0292908270452681;-0,00565254883197174;23,4441436594352;831
"21831";1;9;4;2;4;0;0;0;0;0;-0,0392524716307914;0,0182525358787019;14,2819775268435;832
"21832";0;4;5;3;6;0;2;0;0;0;-0,0305246364438314;-0,00307217077469445;22,3093544598669;833
"21833";1;4;8;3;1;1;0;2;0;0;-0,0260667856435278;-0,0118875614614991;26,4094374608248;834
"21834";5;5;10;0;0;0;0;0;0;0;-0,043732266439994;0,0312881756019079;10,1617116481066;835
"21835";1;6;6;3;1;3;0;0;0;0;-0,0342259689245891;0,0053140533761517;18,9050748944283;836
"21836";0;0;1;3;4;4;1;3;4;0;0,00749509017097335;-0,0331793595161279;57,2777824709192;837
"21837";1;6;5;2;3;2;0;1;0;0;-0,0329475776319266;0,00230814062284495;20,0808680383489;838
"21838";0;1;1;2;1;4;8;2;1;0;0,00634109712790737;-0,033768408395681;56,2164039118215;839
"21839";0;6;4;5;4;0;1;0;0;0;-0,0225698595015052;-0,0178200464313852;29,6257154550403;840
"21840";0;0;0;0;2;3;1;1;7;6;0,0312803296305392;-8,33137405838968e-05;79,1541216196492;841
"21841";0;1;1;4;3;7;0;2;2;0;0,0088104466413769;-0,0323932013942017;58,4875741275027;842
"21842";0;0;0;1;1;3;1;6;6;2;0,0268452159997426;-0,00928626381054464;75,074951001443;843
"21843";4;6;7;1;2;0;0;0;0;0;-0,0358928487743491;0,00940685984738555;17,3719716025516;844
"21844";5;4;10;0;1;0;0;0;0;0;-0,053471520987631;0,0645202622856508;1,20408749207854;845
"21845";0;0;4;6;1;3;4;2;0;0;-0,00144296338514343;-0,035283936227959;49,057058384642;846
"21846";0;0;0;0;3;2;0;4;6;5;0,0248458663202057;-0,0129804917980582;73,23606046848;847
"21847";0;0;5;3;4;5;1;0;2;0;-0,00022708285406161;-0,0353293283722419;50,1753576099873;848
"21848";0;0;0;0;0;4;0;3;6;7;0,0384114598601364;0,0176276463654524;85,7129382202402;849
"21849";0;0;3;3;4;3;1;5;1;0;-0,00015860303489034;-0,0353287778714671;50,2383415354416;850
"21850";0;0;0;0;2;7;0;5;4;2;0,0256606762486376;-0,0115090514222011;73,985477280803;851
"21851";4;9;4;2;0;1;0;0;0;0;-0,035914714105118;0,00946185174066185;17,3518610885367;852
"21852";1;5;1;2;6;4;1;0;0;0;-0,0187983727345271;-0,0232499313807859;33,0945190275088;853
"21853";8;10;2;0;0;0;0;0;0;0;-0,0434232589956409;0,0303434741858729;10,4459194932133;854
"21854";0;0;0;0;0;0;0;5;6;9;0,0481618686275318;0,0476586427717528;94,680821406655;855
"21855";0;0;6;6;5;1;1;0;1;0;-0,0143481829007009;-0,028364441825328;37,1875558979809;856
"21856";0;0;2;0;3;10;0;4;0;1;0,00479915197184082;-0,0344086343754879;54,7982085961848;857
"21857";0;0;0;0;1;1;0;3;8;7;0,0460110997730473;0,040456922954103;92,7026639459655;858
"21858";0;3;3;5;4;4;1;0;0;0;-0,0191796747735104;-0,0227466288724519;32,7438186388463;859
"21859";0;0;4;2;5;4;1;3;0;1;0,00115723363031645;-0,0352538520799525;51,4485748484731;860
"21860";0;0;0;2;4;2;1;5;3;3;0,0190854955332379;-0,0220449716529996;67,9379920940846;861
"21861";0;0;0;1;0;3;1;2;9;4;0,0426451769450775;0,029842297573235;89,606875507161;862
"21862";4;6;6;2;1;0;1;0;0;0;-0,0383843645599035;0,0158904572778518;15,0804140837863;863
"21863";0;0;1;5;6;4;2;1;1;0;0,00968764936482378;-0,031800974020139;59,2943763593212;864
"21864";0;2;2;7;4;1;1;3;0;0;-0,00192413503256044;-0,03523712631496;48,6145034898072;865
"21865";0;0;1;1;0;1;0;10;4;3;0,0371309034000154;0,0141825772977953;84,5351536758244;866
"21866";0;3;3;6;2;4;1;1;0;0;-0,0167220087092028;-0,025810373682955;35,004243068397;867
"21867";1;11;5;0;1;2;0;0;0;0;-0,0308390186575575;-0,00239748047416518;22,0202032011002;868
"21868";0;1;1;5;6;3;3;0;1;0;-0,00851087085152391;-0,0329517547841744;42,5563905620947;869
"21869";0;0;0;0;0;1;0;6;5;8;0,0511046619404673;0,0580419242214703;97,3874388728291;870
"21870";0;2;2;5;6;2;2;0;1;0;-0,00448104963411703;-0,0347139628561848;46,2627957807854;871
"21871";1;1;3;2;2;4;5;1;1;0;0,000454851711928171;-0,0353090681509563;50,8025630610064;872
"21872";1;4;1;0;3;8;0;3;0;0;-0,00592356788546219;-0,0342150070261419;44,9360477970913;873
"21873";0;0;0;0;1;3;1;5;7;3;0,0376125617734318;0,0154647849243037;84,9781562341377;874
"21874";0;0;2;5;5;5;1;2;0;0;0,000690384415015364;-0,0352944367228033;51,0191929293796;875
"21875";0;0;0;1;0;1;1;5;5;7;0,0404223497835001;0,0232713397254308;87,5624428270385;876
"21876";4;5;7;0;3;1;0;0;0;0;-0,0363463571861855;0,0105543609082571;16,9548598118126;877
"21877";0;0;2;1;2;5;2;5;1;2;0,0140759211051453;-0,0280220529795864;63,3304644143209;878
"21878";10;4;4;0;1;0;1;0;0;0;-0,0426556567046669;0,0280259447634399;11,1519173486158;879
"21879";7;9;3;0;1;0;0;0;0;0;-0,0471149614555491;0,0420709435864035;7,05049708485603;880
"21880";0;4;4;6;3;2;0;0;1;0;-0,0257026842183437;-0,0125455497275003;26,74431768246;881
"21881";0;0;3;4;5;5;0;2;1;0;-0,00105622027755212;-0,035309702227036;49,41276316531;882
"21882";0;5;8;4;1;1;1;0;0;0;-0,0305286466488798;-0,00306360851110148;22,3056660965085;883
"21883";0;2;2;3;3;8;0;2;0;0;-0,014822024343689;-0,027886425951873;36,751742917113;884
"21884";9;9;1;0;1;0;0;0;0;0;-0,0457271770832333;0,0375494045885341;8,32690389361233;885
"21885";0;0;0;0;0;1;0;6;7;6;0,0533379815445588;0,0663302838310317;99,4415219174698;886
"21886";0;0;1;3;5;3;1;5;1;1;0,00819068967002139;-0,032778845024569;57,9175561666489;887
"21887";0;0;1;1;0;3;0;9;3;3;0,0239114754562411;-0,0146101412281366;72,3766597686335;888
"21888";0;1;3;6;2;5;1;2;0;0;-0,0138160104844473;-0,0288823898501543;37,6770184608176;889
"21889";0;5;7;6;1;1;0;0;0;0;-0,0278068119027176;-0,00861372393748401;24,8090581735596;890
"21890";0;1;1;2;5;3;1;4;2;1;0,0176780267686782;-0,0239033657812138;66,6434806771576;891
"21891";0;3;6;2;3;6;0;0;0;0;-0,00981731671992529;-0,0321341782482633;41,3547943811864;892
"21892";6;3;7;0;4;0;0;0;0;0;-0,037406145243662;0,0132925715585587;15,9801257541403;893
"21893";9;3;6;0;2;0;0;0;0;0;-0,0481922609408791;0,0456747055809725;6,05965699069202;894
"21894";5;8;3;1;2;0;1;0;0;0;-0,0426074389848197;0,0278817564192042;11,1962653230876;895
"21895";0;0;0;3;4;5;1;4;2;1;0,012412655462368;-0,0296144722679926;61,8006852688268;896
"21896";0;0;0;0;2;4;1;7;4;2;0,0325259904920189;0,00275143728125111;80,2998111350462;897
"21897";5;6;6;0;2;1;0;0;0;0;-0,0499982831395367;0,0519001329009053;4,39857831224799;898
"21898";0;0;0;0;2;0;0;4;6;8;0,0476162907793495;0,0458008710639935;94,1790292738006;899
"21899";7;6;6;0;1;0;0;0;0;0;-0,0536003214406167;0,0650046525676843;1,08562400564551;900
"21900";1;5;5;2;5;1;1;0;0;0;-0,0372440961926199;0,0128687407023989;16,1291694501415;901
"21901";0;0;0;0;0;0;0;3;7;10;0,0525873166196768;0,0635050774081299;98,7511021085083;902
"21902";0;0;2;6;6;1;2;1;2;0;-0,00265599735261932;-0,0351345667096666;47,9413772700354;903
"21903";0;0;1;3;5;7;1;1;2;0;0,0113094402920849;-0,0305628797942655;60,7860093703493;904
"21904";0;5;2;6;4;1;1;0;1;0;-0,0258345880020758;-0,0123082609070281;26,6229999251664;905
"21905";5;11;4;0;0;0;0;0;0;0;-0,0546474985178231;0,068986358830417;0,122488825581968;906
"21906";4;5;2;0;6;2;1;0;0;0;-0,0293031655885899;-0,00562727651932525;23,4327953541651;907
"21907";0;1;4;5;5;1;2;2;0;0;-0,00333276794485671;-0,0350060501404815;47,3189213545993;908
"21908";0;0;3;1;4;7;0;4;1;0;0,00454582512617818;-0,0344977513450182;54,5652126660571;909
"21909";0;0;0;0;0;1;0;6;6;7;0,0374163135821504;0,0149403801129454;84,7976580727845;910
"21910";0;1;0;0;1;2;0;5;6;5;0,0373474758382428;0,0147570798930935;84,7343449480832;911
"21911";0;0;1;5;3;7;1;2;1;0;-0,00100038806904162;-0,0353125490284932;49,4641145225614;912
"21912";0;1;2;1;2;7;1;3;2;1;0,0115139000954952;-0,0303936021478623;60,9740601154044;913
"21913";0;0;0;1;2;5;0;6;4;2;0,0196343732302887;-0,02128231118859;68,4428192442283;914
"21914";0;0;2;3;5;2;1;1;5;1;0,00436352397512397;-0,0345590769828492;54,3975422158837;915
"21915";6;6;6;0;1;1;0;0;0;0;-0,0405922802159783;0,022002593666143;13,0496961763129;916
"21916";0;0;0;1;1;2;0;4;7;5;0,0474160236747583;0,0451242091404162;93,9948347397149;917
"21917";0;0;2;2;0;7;0;4;5;0;0,0125007762337344;-0,0295350083633836;61,8817338487133;918
"21918";0;0;2;5;0;5;3;4;1;0;0,00220997328675641;-0,0351058216905147;52,4168261792511;919
"21919";0;0;0;0;2;8;1;1;4;4;0,0227782544520909;-0,0165037941732015;71,334386174567;920
"21920";0;0;0;4;1;2;2;7;3;1;0,018465235836984;-0,0228811992622205;67,3675117548555;921
"21921";1;13;4;0;2;0;0;0;0;0;-0,0400651425671786;0,0205120281440886;13,5345280403271;922
"21922";0;0;0;0;1;2;0;5;7;5;0,0417982102928185;0,0272973912334929;88,8278827304021;923
"21923";11;4;4;0;1;0;0;0;0;0;-0,0514908779701526;0,0572190927942653;3,02577267866582;924
"21924";0;0;0;1;3;7;0;6;3;0;0,0193001048407363;-0,0217493082142129;68,1353777879849;925
"21925";0;0;0;1;3;6;1;3;3;3;0,0159152994893924;-0,0260334265531678;65,0222222553566;926
"21926";1;4;9;1;3;2;0;0;0;0;-0,0278306259854582;-0,00856743418883305;24,7871553059667;927
"21927";0;0;0;1;0;1;0;7;10;1;0,0291979147304697;-0,00457744020162763;77,238832321018;928
"21928";0;5;9;4;2;0;0;0;0;0;-0,0339439620272426;0,00464103743112378;19,1644491394982;929
"21929";0;0;0;0;2;5;0;5;5;3;0,029395135740882;-0,00416494549340425;77,4202252272516;930
"21930";0;0;1;3;4;4;0;7;1;0;0,014961017538547;-0,0270949770470163;64,1445268411189;931
"21931";0;1;3;8;3;4;1;0;0;0;-0,0147794812966273;-0,0279299919851666;36,7908716434613;932
"21932";0;1;2;4;3;7;1;2;0;0;-0,0030883152733233;-0,0350562042412697;47,5437553133816;933
"21933";0;0;0;0;1;0;0;7;6;6;0,0517070755483534;0,0602429115242126;97,9415053734556;934
"21934";0;1;5;4;0;5;2;2;0;1;-0,00106199344988852;-0,0353093952974724;49,4074533227831;935
"21935";0;2;3;3;3;4;2;1;2;0;-0,00541896359740995;-0,0344062647561289;45,4001547303051;936
"21936";0;0;0;0;0;1;0;4;4;11;0,0502663283396899;0,0550216440974884;96,6163862962276;937
"21937";0;0;0;0;1;1;0;4;8;6;0,043214257454393;0,031580698467618;90,1302840793505;938
"21938";0;1;0;1;4;4;0;7;2;1;0,0131701719410733;-0,028913460031116;62,497406755574;939
"21939";0;0;0;0;1;2;0;5;4;8;0,0498961336123006;0,0537037412687989;96,2759017944336;940
"21940";0;0;0;0;0;3;0;4;6;7;0,0409786846888982;0,024883184043824;88,0741287022829;941
"21941";0;0;0;2;4;5;1;5;1;2;0,0122014262007509;-0,0298027169193028;61,6064083529636;942
"21942";0;0;0;0;2;0;1;2;6;9;0,0418832925137906;0,0275507504126204;88,9061366207898;943
"21943";1;2;1;1;7;3;0;3;2;0;0,00533491229308965;-0,0342052265428219;55,2909711143002;944
"21944";3;7;5;2;2;1;0;0;0;0;-0,0347762705489681;0,00664354100242036;18,3989380951971;945
"21945";0;3;4;3;5;2;3;0;0;0;-0,0159849245206414;-0,0266460421150943;35,68217207212;946
"21946";0;0;4;4;3;8;0;1;0;0;-0,0100916490821077;-0,0319471809620319;41,1024787463248;947
"21947";0;0;0;2;3;4;0;6;3;2;0,0239027112492279;-0,0146251346714343;72,3685989389196;948
"21948";0;0;0;0;0;4;1;5;4;6;0,0416167925493265;0,0267588705627699;88,6610247893259;949
"21949";0;0;0;0;0;2;0;7;6;5;0,0511412794206164;0,0581749785008087;97,421117592603;950
"21950";0;0;0;0;0;2;0;11;4;3;0,0333400777866349;0,00466329167570721;81,0485633090138;951
"21951";0;1;3;8;4;4;0;0;0;0;-0,0156853095944942;-0,0269747575268295;35,9577412018552;952
"21952";0;1;1;0;3;7;1;4;2;1;0,00678847986001979;-0,0335512120566949;56,6278816433623;953
"21953";1;5;5;5;3;1;0;0;0;0;-0,039222905893221;0,0181712130830575;14,3091704463586;954
"21954";2;4;4;3;3;4;0;0;0;0;-0,0237045964266529;-0,0159896722028825;28,5820476012304;955
"21955";0;0;0;0;0;2;0;6;8;4;0,036656389395715;0,0129354165897461;84,0987221105024;956
"21956";1;4;5;3;4;3;0;0;0;0;-0,0284274587875168;-0,00739422659896403;24,238221719861;957
"21957";0;0;1;1;3;4;1;6;3;1;0,00964579381475544;-0,0318304671725378;59,2558799544349;958
"21958";4;6;7;0;1;2;0;0;0;0;-0,0465375646577639;0,0401731979261821;7,5815545162186;959
"21959";0;0;1;0;0;1;0;5;7;6;0,0480401786472605;0,0472424485084619;94,5688977371901;960
"21960";0;0;0;2;0;4;0;6;4;4;0,0341668137045002;0,00665277190439781;81,808948982507;961
"21961";0;0;2;2;9;4;1;2;0;0;-0,00270368384320062;-0,0351265709427333;47,8975178906694;962
"21962";9;6;5;0;0;0;0;0;0;0;-0,0487862181939847;0,0476966669844713;5,51336817443371;963
"21963";8;3;7;0;2;0;0;0;0;0;-0,0505968328107899;0,0540141998984991;3,84806564543396;964
"21964";0;0;0;1;2;8;1;5;2;1;0,0158759221991611;-0,026078502829312;64,9860052159056;965
"21965";0;5;5;6;3;0;1;0;0;0;-0,0311042230402916;-0,00182289992073522;21,7762829735875;966
"21966";5;4;9;1;1;0;0;0;0;0;-0,0487705651952045;0,0476430609465958;5,52776493132114;967
"21967";0;7;3;5;4;1;0;0;0;0;-0,0276473520912172;-0,00892264907853974;24,9557204311714;968
"21968";0;0;0;1;1;3;0;6;5;4;0,0308564435346581;-0,00102295123934287;78,7642547860742;969
"21969";0;1;2;7;4;2;1;2;1;0;-0,010699203602042;-0,031514116859033;40,543683920987;970
"21970";0;2;1;2;4;7;0;3;0;1;0,00709125697362266;-0,0333961954766758;56,9063591770828;971
"21971";0;3;5;3;3;3;3;0;0;0;-0,0147551772222894;-0,0279548230800386;36,813225178048;972
"21972";0;6;2;5;3;2;2;0;0;0;-0,0103279767937771;-0,0317818260762848;40,8851176733151;973
"21973";0;0;2;4;3;4;5;1;1;0;0,00223633977613023;-0,0351011090711563;52,4410766083747;974
"21974";0;1;0;2;0;4;2;2;5;4;0,0277405630948283;-0,00754036068139298;75,8984414162114;975
"21975";0;0;0;4;2;5;3;2;3;1;0,011080734562234;-0,0307487316013765;60,5756585719064;976
"21976";4;10;5;0;1;0;0;0;0;0;-0,0414804566146458;0,0245584604485011;12,2328009689227;977
"21977";1;4;6;3;4;2;0;0;0;0;-0,0271823264719434;-0,00981329505168228;25,3834251081571;978
"21978";0;0;3;5;4;5;1;0;1;1;0,00205602694394504;-0,0351323567153818;52,2752349032089;979
"21979";1;2;5;3;5;2;1;1;0;0;-0,00329100329992509;-0,0350149179926914;47,3573341500014;980
"21980";0;1;7;8;3;0;0;1;0;0;-0,0209816999814003;-0,0202290441783138;31,086416170001;981
"21981";0;0;2;2;4;7;0;4;1;0;-0,00065778744274989;-0,035325195577592;49,7792195063084;982
"21982";4;8;5;1;2;0;0;0;0;0;-0,0538195488606971;0,065831814153725;0,883990828879178;983
"21983";0;0;0;1;1;0;1;4;8;5;0,036342380953736;0,0121188580163477;83,8099146261811;984
"21984";3;4;9;0;3;0;1;0;0;0;-0,0398003051971629;0,0197705678540545;13,7781107099727;985
"21985";3;6;7;0;3;1;0;0;0;0;-0,0325179134526547;0,00132378629223418;20,4760492313653;986
"21986";0;5;4;3;5;0;3;0;0;0;-0,0170156662225276;-0,0254667470609646;34,7341532353312;987
"21987";0;1;0;3;5;6;3;0;1;1;0,00792761911513032;-0,0329343362426029;57,6755985151976;988
"21988";0;0;0;0;3;1;1;4;10;1;0,03824912255045;0,0171844990952331;85,5636293999851;989
"21989";9;5;5;0;1;0;0;0;0;0;-0,0530459177440935;0,0629279971776881;1,59553366247565;990
"21990";0;0;0;1;4;3;0;5;4;3;0,0247089039985036;-0,0132232228545217;73,1100901495665;991
"21991";0;0;0;2;4;4;2;2;4;2;0,0141614876978485;-0,0279348447987556;63,4091638028622;992
"21992";0;5;4;2;6;3;0;0;0;0;-0,0198958224787761;-0,0217735801356121;32,0851458469406;993
"21993";0;0;0;0;0;1;0;3;7;9;0,0509974961252651;0,0576530679082362;97,2888737218454;994
"21994";0;0;2;3;7;5;2;1;0;0;-0,00511019325066492;-0,0345144244513235;45,684144506231;995
"21995";5;5;9;0;0;1;0;0;0;0;-0,0529864374068841;0,0627064888496721;1,65024036541581;996
"21996";5;4;5;0;4;2;0;0;0;0;-0,0383340382762973;0,0157551546475256;15,1267013978213;997
"21997";0;0;0;0;1;2;0;6;8;3;0,0449534302786415;0,0370352588402849;91,7298784246668;998
"21998";0;0;1;0;1;4;1;8;2;3;0,0285742207895325;-0,00586383108633211;76,6651933547109;999
"21999";0;0;0;0;0;3;0;4;8;5;0,0367325893165349;0,0131346199229761;84,1688065556809;1000
