"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"21568";8;3;3;9;0;11;2;0;2;0;0;0;0;0;2;0;0;0;0;0;-0,0437778826982747;0,0331300664054621;10,9416303923354;569
"21569";5;5;1;4;3;11;1;2;5;2;1;0;0;0;0;0;0;0;0;0;-0,0429344080414967;0,0304989250084037;11,7068371968344;570
"21570";0;1;0;0;4;2;3;2;3;3;1;2;6;4;1;2;3;2;1;0;0,000402567925851632;-0,035914925046141;51,0224806843325;571
"21571";0;2;0;1;0;8;0;2;13;0;0;3;5;6;0;0;0;0;0;0;0,000651289683479324;-0,03590670529459;51,2481230078265;572
"21572";11;2;1;10;3;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,0428571624446559;0,030260519096352;11,7769150063396;573
"21573";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;19;1;0,0473281999642615;0,0443104084097564;93,593781022355;574
"21574";0;0;0;0;0;0;0;1;1;0;1;0;15;15;1;2;2;0;0;2;0,0200932578945119;-0,021513540872249;68,8860286027193;575
"21575";0;0;0;0;0;5;1;2;7;3;1;1;10;7;2;1;0;0;0;0;0,0035105634432298;-0,0354930156025012;53,8420785218477;576
"21576";0;0;0;0;0;0;0;0;0;1;0;1;2;2;2;2;4;12;12;2;0,0304727376541548;-0,00271147517312057;78,302373806946;577
"21577";0;0;1;0;0;8;2;1;11;2;2;3;2;2;3;1;2;0;0;0;-0,00635279618207255;-0,0344386722121642;44,893961539492;578
"21578";0;0;1;1;0;19;0;0;16;0;1;0;1;0;1;0;0;0;0;0;-0,0263247294646929;-0,0109008856320749;26,7752674873918;579
"21579";0;0;0;0;0;1;0;0;1;0;0;2;17;16;1;0;2;0;0;0;0,0225300642469239;-0,0177945509961827;71,096718381159;580
"21580";0;0;0;0;0;1;0;1;0;0;1;0;17;17;1;0;2;0;0;0;0,0218676318460316;-0,0188477570057123;70,4957545269281;581
"21581";0;0;0;0;0;19;1;0;11;6;2;0;1;0;0;0;0;0;0;0;-0,0121350277745968;-0,030571134100529;39,648275822401;582
"21582";0;0;0;0;1;13;4;2;15;1;1;0;0;0;1;1;0;1;0;0;-0,0118765147412643;-0,0307953350622853;39,882800867781;583
"21583";3;1;1;2;5;11;8;3;5;0;0;0;1;0;0;0;0;0;0;0;-0,0306242886652271;-0,0020852999597531;22,8746737586334;584
"21584";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;17;19;1;0,0391953707487436;0,0190740888740543;86,2156147602946;585
"21585";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;20;0;0,0504653272152214;0,0553148922278911;96,4398073963821;586
"21586";3;2;3;4;3;16;1;1;7;0;0;0;0;0;0;0;0;0;0;0;-0,0437918260846677;0,0331739909338648;10,928980843164;587
"21587";0;1;0;1;0;17;2;3;16;0;0;0;0;0;0;0;0;0;0;0;-0,0311358055833959;-0,000948118809175886;22,4106216104701;588
"21588";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;16;22;0;0,0519531550727886;0,0607810897038247;97,7895764634013;589
"21589";0;0;0;2;0;11;3;2;10;3;0;2;6;0;0;0;1;0;0;0;-0,00497000732656367;-0,0350076994774263;46,1484384024516;590
"21590";0;0;0;0;0;0;0;1;1;1;0;1;14;13;2;1;4;0;2;0;0,0223534609542035;-0,0180784156325579;70,9365024929866;591
"21591";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;19;15;4;0,0537969850763029;0,0677758690708581;99,4623134611174;592
"21592";0;2;0;0;4;17;0;0;15;0;0;0;1;1;0;0;0;0;0;0;-0,0341374569545919;0,00610379088968553;19,6875000139698;593
"21593";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;15;22;0;0,0482766938357435;0,0475629919746438;94,454262079671;594
"21594";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0,0484798766269699;0,0482681532311074;94,6385910967365;595
"21595";1;2;4;3;4;16;1;0;8;1;0;0;0;0;0;0;0;0;0;0;-0,0291090005024065;-0,00534370606400559;24,2493550293148;596
"21596";0;0;0;0;0;0;0;1;0;1;0;2;8;6;1;2;6;4;8;1;0,0234037999280325;-0,016357181987249;71,8893782235682;597
"21597";0;0;0;2;0;2;1;3;2;1;0;3;14;11;0;0;0;0;1;0;0,00391400547615399;-0,035387363671901;54,2080842889845;598
"21598";10;2;3;5;1;11;0;1;7;0;0;0;0;0;0;0;0;0;0;0;-0,0503484533196191;0,0553761226852136;4,98075734358281;599
"21599";0;0;2;4;0;18;1;0;14;1;0;0;0;0;0;0;0;0;0;0;-0,0347899103950549;0,00772226327687644;19,0955891506746;600
"21600";11;6;5;6;4;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;-0,0493174140740543;0,0516801719237367;5,91612420976162;601
"21601";0;1;0;1;1;16;0;2;15;2;0;1;1;0;0;0;0;0;0;0;-0,0202141867299556;-0,0211447699366328;32,318799640052;602
"21602";0;0;0;0;0;0;0;0;0;0;0;3;13;11;2;2;1;3;4;1;0,029436662719385;-0,00493599968423267;77,3624385241419;603
"21603";0;2;1;4;2;17;1;0;13;0;0;0;0;0;0;0;0;0;0;0;-0,0366064139851806;0,0123893631876266;17,4476428888738;604
"21604";0;1;0;0;0;15;1;1;17;1;3;0;0;0;1;0;0;0;0;0;-0,0148626798000519;-0,0279129529018026;37,1737285749987;605
"21605";0;0;1;3;1;17;0;0;13;1;2;1;0;0;0;0;0;1;0;0;-0,0241170682470058;-0,0149113555910662;28,7780750077218;606
"21606";1;1;1;2;1;16;1;1;14;1;0;1;0;0;0;0;0;0;0;0;-0,0354182999488002;0,00930995283499118;18,5255092335865;607
"21607";12;1;1;11;0;13;0;1;0;1;0;0;0;0;0;0;0;0;0;0;-0,0441093196008661;0,034177940364477;10,6409482425079;608
"21608";1;1;0;0;0;15;3;3;11;0;1;1;1;1;1;1;0;0;0;0;-0,0171128043979227;-0,0253178240652614;35,1323979441077;609
"21609";0;0;0;0;0;0;0;0;0;1;2;0;5;4;2;1;3;9;11;2;0,0275600330586667;-0,00876891864049794;75,6599454209208;610
"21610";0;0;1;1;0;16;0;1;17;2;0;0;1;0;0;0;0;0;0;1;-0,00938201277512974;-0,0327120763938771;42,1458325581625;611
"21611";0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;1;2;14;19;0;0,0362529324067404;0,0111141809732817;83,5462116869166;612
"21612";0;1;4;1;0;15;1;1;15;1;0;0;0;0;1;0;0;0;0;0;-0,0291698702541506;-0,00521599443969107;24,1941335145384;613
"21613";1;1;0;1;2;15;1;2;14;0;0;1;0;1;0;0;0;0;1;0;-0,0188819067775213;-0,0230220730285876;33,5274544311687;614
"21614";0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;17;16;2;0,0408366713030293;0,0237843761031275;87,7046154579148;615
"21615";0;0;0;0;0;0;2;0;1;2;3;2;14;15;0;0;0;1;0;0;0,0142987050423565;-0,028643814089707;63,6291649425402;616
"21616";0;3;3;1;4;8;2;3;5;1;4;1;1;1;1;1;0;1;0;0;-0,0194046452044492;-0,0223006873181897;33,0532220425084;617
"21617";0;0;1;1;1;14;5;2;9;2;2;0;0;0;1;0;1;1;0;0;-0,0125289389754896;-0,0302202751451925;39,2909165006131;618
"21618";0;0;0;0;0;19;2;0;17;1;1;0;0;0;0;0;0;0;0;0;-0,0115361317473446;-0,0310832173055868;40,1915989816189;619
"21619";6;9;3;6;2;11;1;0;2;0;0;0;0;0;0;0;0;0;0;0;-0,048979176635032;0,0504843327623441;6,22297585941851;620
"21620";13;3;1;14;1;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;-0,0495555386383349;0,0525269915220103;5,7000957429409;621
"21621";2;1;0;0;3;17;0;2;13;1;0;0;0;1;0;0;0;0;0;0;-0,0280876588056747;-0,00744689513247078;25,1759242033586;622
"21622";0;0;0;0;0;19;0;0;20;0;0;0;1;0;0;0;0;0;0;0;-0,0102458073766586;-0,0320989434905496;41,3621913408861;623
"21623";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;16;16;2;0,0363137992840568;0,0112725386585811;83,6014305939898;624
"21624";0;0;0;0;0;0;0;0;0;1;2;4;13;15;3;0;0;2;0;0;0,0125303619222804;-0,0303394126463795;62,0249102357775;625
"21625";14;1;3;15;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0546400053657379;0,0715804481523107;1,08742776792496;626
"21626";0;2;2;1;1;13;1;5;14;1;0;0;0;0;0;0;0;0;0;0;-0,0327871722548626;0,00285141619455501;20,9124888526276;627
"21627";8;2;2;10;1;12;0;1;3;0;0;1;0;0;0;0;0;0;0;0;-0,0437276638044147;0,0329719823207042;10,9871893655509;628
"21628";0;2;2;1;0;12;3;0;14;1;1;0;1;1;2;0;0;0;0;0;-0,0193090767741004;-0,0224340393218988;33,1399224698544;629
"21629";2;0;0;0;0;15;2;1;17;0;1;0;0;1;0;0;1;0;0;0;-0,0269183118558557;-0,0097628504153016;26,2367649003863;630
"21630";0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;19;18;0;0,0346582557869575;0,00706012984279909;82,099508587271;631
"21631";0;0;0;0;0;1;1;0;1;1;0;1;18;12;5;0;0;0;0;0;0,0063849294108311;-0,0344851795083642;56,4497258048505;632
"21632";12;0;0;15;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0522276370632595;0,062308838545746;3,27594715636224;633
"21633";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;17;19;1;0,0357349392748349;0,00977728552299076;83,0762842670083;634
"21634";0;0;1;1;0;20;0;1;17;0;0;0;0;0;0;0;0;0;0;0;-0,0362217352661317;0,0113812333966163;17,7966264309362;635
"21635";0;1;0;0;0;13;3;1;11;1;2;4;0;2;1;1;0;0;0;0;-0,00507392142650827;-0,0349697114629388;46,0541667183861;636
"21636";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;20;0;0,054311163278145;0,0697700119857059;99,9287799466401;637
"21637";0;0;0;0;0;0;0;0;0;1;0;1;17;14;2;2;2;0;1;0;0,0232985224768048;-0,0165332781678052;71,7938696965575;638
"21638";0;0;0;2;2;14;1;0;11;1;1;2;2;2;0;0;2;0;0;0;-0,00679285880776464;-0,0342287704199288;44,4947332842276;639
"21639";0;0;0;0;0;0;0;2;1;1;1;2;12;9;2;0;2;4;2;2;0,0228620197783834;-0,0172549159907557;71,3978710351512;640
"21640";0;0;0;1;0;20;1;3;14;1;0;0;0;0;0;0;0;0;0;0;-0,0246540973271127;-0,0139680062051691;28,2908780267462;641
"21641";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;18;19;1;0,0506226125578597;0,055885232997057;96,582497889176;642
"21642";1;0;2;0;3;12;0;3;8;1;4;1;3;2;0;0;0;0;0;0;-0,00575530808539593;-0,0347013961227094;45,4360074130818;643
"21643";1;1;3;0;1;20;2;0;12;0;0;0;0;0;0;0;0;0;0;0;-0,0368314873648679;0,0129841437836591;17,2434545587748;644
"21644";0;0;0;1;1;1;0;0;2;1;1;3;15;12;1;1;1;0;0;0;0,0108839118052599;-0,0317161866708057;60,5312378145754;645
"21645";0;2;2;1;1;15;1;0;15;2;1;0;0;0;0;0;0;0;0;0;-0,0216877870690931;-0,0189198184551569;30,9819378890097;646
"21646";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;17;20;0;0,0479419350187537;0,0464076544459935;94,1505662631243;647
"21647";13;2;3;10;1;8;1;0;0;2;0;0;0;0;0;0;0;0;0;0;-0,0529760555024238;0,0651405522674557;2,59697609581053;648
"21648";0;0;1;3;0;18;0;0;16;1;0;0;1;0;0;0;0;0;0;0;-0,0212751735845828;-0,0195585374544591;31,3562640687451;649
"21649";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;16;19;1;0,0430863419209888;0,0305550063203586;89,7455342346802;650
"21650";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;19;0;0,0473591474378365;0,0444155138182489;93,6218568123877;651
"21651";0;0;0;0;0;0;0;0;0;0;0;2;19;13;2;3;1;0;0;0;0,0158469050420517;-0,0269748712786402;65,0337040890008;652
"21652";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;19;17;0;0,0415090292564594;0,0257698184611286;88,3145838510245;653
"21653";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;14;20;2;0,0475271648152745;0,0449873438650275;93,774283491075;654
"21654";0;1;1;1;1;16;0;1;16;1;1;0;0;0;0;0;0;1;0;0;-0,0205049143204856;-0,0207181600343549;32,0550492964685;655
"21655";9;1;3;8;2;9;0;4;3;0;1;0;0;0;0;0;0;0;0;0;-0,0472027715924288;0,0443387767156517;7,83454440534115;656
"21656";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0,0527400390252873;0,0637363502486108;98,5034437384456;657
"21657";14;0;0;13;0;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-0,0544059270972789;0,0706624854949162;1,29978540353477;658
"21658";0;0;0;2;1;0;1;0;2;2;2;2;12;9;3;1;2;0;0;1;0,00759499131890852;-0,0338833711844402;57,5475034303963;659
"21659";1;1;1;1;3;7;4;1;6;4;1;5;2;1;0;1;1;0;0;0;-0,00812383720910953;-0,033509249715185;43,2872592704371;660
"21660";0;0;2;1;0;16;1;1;16;1;1;1;0;0;0;0;0;0;0;0;-0,0221696588603768;-0,0181584067317495;30,5447800317779;661
"21661";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;15;20;1;0,0490824810508119;0,0503769786281138;95,1852785423398;662
"21662";0;0;1;2;1;4;2;3;7;0;3;5;6;3;1;1;1;0;0;0;-0,00929845521755892;-0,032768543383377;42,2216366278008;663
"21663";4;3;0;3;1;14;2;2;8;2;1;0;0;0;0;0;0;0;0;0;-0,0414836163881328;0,0260928701052555;13,0230067297816;664
"21664";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;17;17;3;0,0527458488081145;0,0637583351779412;98,5087144188583;665
"21665";0;0;0;0;0;0;0;0;0;1;0;2;16;14;0;2;2;1;0;2;0,0263559508326201;-0,0110949559367553;74,5675926096737;666
"21666";0;0;0;0;0;0;0;0;0;0;1;2;15;17;1;0;1;1;1;1;0,012719553847729;-0,0301687347335638;62,1965466300026;667
"21667";0;0;2;1;1;16;2;1;15;0;2;0;0;0;0;0;0;0;0;0;-0,0170119596477144;-0,0254419161830515;35,2238850900903;668
"21668";0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;1;19;13;2;0,034343926348284;0,00628258221103122;81,8143464624882;669
"21669";0;0;0;0;0;18;1;0;21;0;0;0;0;0;0;0;0;0;0;0;-0,0219552230956749;-0,0184992992673404;30,7393178343773;670
"21670";2;1;4;7;1;15;2;0;8;0;0;0;0;0;0;0;0;0;0;0;-0,0357926099401683;0,0102691658287641;18,1859322823584;671
"21671";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;22;15;0;0,0449529911840641;0,0364488820907886;91,4389730431139;672
"21672";0;0;0;0;0;0;0;3;0;0;0;1;19;15;0;0;1;1;0;0;0,0180904699907915;-0,0242507687148479;67,0690837549046;673
"21673";0;0;0;0;0;0;0;1;0;0;1;1;8;8;1;2;3;6;8;1;0,0298112928244641;-0,00414054352862304;77,7023058850318;674
"21674";7;1;4;7;4;12;0;0;3;1;0;0;0;1;0;0;0;0;0;0;-0,0461749623052433;0,04088654768853;8,76698102802038;675
"21675";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;17;20;0;0,0456806417553959;0,0388142172765348;92,0991033315659;676
"21676";1;1;0;0;0;13;4;1;10;3;4;1;0;0;1;1;0;0;0;0;-0,0131705892390696;-0,029624886681257;38,7088063638657;677
"21677";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;21;1;0,048580166869294;0,0486173113111879;94,7295751888305;678
"21678";0;0;0;0;0;0;0;0;2;0;2;0;8;2;3;3;2;8;9;1;0,0319065016859606;0,000494109806753556;79,6030957484618;679
"21679";8;1;3;5;1;13;2;0;3;2;0;1;1;0;0;0;0;0;0;0;-0,0442299375386297;0,034561245652014;10,531522706151;680
"21680";1;1;0;0;3;18;1;2;12;0;1;0;0;0;0;1;0;0;0;0;-0,0305855832141805;-0,00217058320959708;22,9097876464948;681
"21681";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;14;17;2;0,042504267352107;0,0287683239861161;89,2174716340378;682
"21682";0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;2;0;15;16;1;0,0342293700137382;0,00600097227101996;81,7104200599715;683
"21683";0;0;0;0;0;0;0;0;0;0;3;2;12;10;2;3;1;1;3;3;0,0281045746863231;-0,00768277524265187;76,1539578437805;684
"21684";0;0;0;1;2;16;0;3;12;2;2;0;1;1;0;0;0;0;0;0;-0,0221716478359629;-0,0181552293584164;30,5429756175727;685
"21685";0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;1;12;19;2;0,0374356825815417;0,0142390094733964;84,61921189446;686
"21686";0;0;0;1;0;15;1;0;17;0;1;1;1;0;0;0;2;1;0;0;-0,00430657087783999;-0,0352319469669084;46,7503131367266;687
"21687";1;1;3;2;1;19;0;0;13;0;0;0;0;0;0;0;0;0;0;0;-0,045024950552072;0,0371138216356669;9,8102806834504;688
"21688";0;0;0;0;0;0;0;0;0;1;0;3;15;16;0;1;1;0;2;1;0,0224104768427889;-0,0179870156216022;70,9882277529687;689
"21689";7;4;2;6;1;12;2;2;3;0;0;0;1;0;0;0;0;0;0;0;-0,0477781533389217;0,0463045151045859;7,31255358550698;690
"21690";0;0;0;0;0;6;3;3;2;3;4;2;6;10;1;0;0;0;0;0;0,000845332718816954;-0,035897206584391;51,4241603668779;691
"21691";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;15;18;4;0,0500001151444257;0,0536383637752078;96,0177633678541;692
"21692";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;19;17;2;0,053983624099398;0,0684975174507511;99,631633842364;693
"21693";0;0;0;1;0;1;0;0;1;1;0;1;14;15;2;1;1;1;1;0;0,0179900119280909;-0,0243804764182605;66,9779474148527;694
"21694";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;20;0;0,0408096801967549;0,0237053506086983;87,6801289152354;695
"21695";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;18;19;0;0,0533034643591398;0,0658797054575309;99,0145876072347;696
"21696";0;0;0;0;0;0;0;1;0;0;0;3;3;0;2;1;3;10;14;3;0,0390207662097961;0,0185843885570594;86,0572121571749;697
"21697";0;0;0;0;0;16;2;0;16;3;0;1;1;0;1;0;0;0;0;0;-0,00815616543452045;-0,0334901901675995;43,2579308515415;698
"21698";10;1;1;13;0;11;0;1;1;1;1;0;0;0;0;0;0;0;0;0;-0,0430938994816641;0,0309925254818446;11,5621453151107;699
"21699";8;1;0;7;1;12;3;2;3;1;1;1;0;0;0;0;0;0;0;0;-0,0435536175973666;0,0324255041664689;11,1450854456052;700
"21700";0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;18;18;0;0,0354283318576233;0,00899503961507902;82,798127620481;701
"21701";0;0;0;0;0;0;0;0;2;0;1;2;0;1;4;3;1;13;13;0;0,0300730939463415;-0,00357867363860308;77,9398139100522;702
"21702";16;1;0;17;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0511180220281466;0,0581845563676165;4,28259859327227;703
"21703";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;16;18;1;0,0431398195688334;0,0307203771715407;89,7940495749936;704
"21704";0;1;1;0;0;2;1;1;0;1;0;2;9;6;7;2;3;0;3;1;0,0163494311869416;-0,0263961376458545;65,4895997373387;705
"21705";1;0;0;3;2;6;1;2;7;1;4;2;3;2;2;2;1;0;1;0;-0,00326131997452641;-0,0355210999288296;47,6985729299486;706
"21706";0;0;0;0;0;0;0;0;0;1;3;3;17;9;4;2;0;0;1;0;0,0123815168743684;-0,030471884701499;61,8898768443614;707
"21707";0;0;0;1;2;15;2;1;16;0;1;0;0;2;0;0;0;0;0;0;-0,0175727182313482;-0,0247426245113453;34,7151605179533;708
"21708";1;0;1;2;0;12;1;2;11;2;3;2;2;1;0;0;0;0;0;0;-0,00595633977818589;-0,0346158624031181;45,2536298893392;709
"21709";0;0;0;0;4;9;0;5;11;3;1;1;0;3;1;0;0;0;2;0;-0,00263209373136473;-0,0356573209609397;48,2694118982181;710
"21710";0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;1;1;12;16;4;0,0306901452433705;-0,00223489757629845;78,4996076719835;711
"21711";0;0;1;0;0;11;3;2;10;1;4;2;2;1;1;1;1;0;0;0;-0,00382074954602133;-0,0353761042568339;47,1910540480167;712
"21712";0;0;0;1;1;7;2;1;8;3;3;4;4;2;1;1;2;0;0;0;-0,00671581100747407;-0,0342665254369301;44,5646316511557;713
"21713";1;0;3;2;0;15;3;2;12;1;0;0;0;1;0;0;0;0;0;0;-0,0348512878682408;0,00787608961242412;19,039907027036;714
"21714";0;0;0;0;0;2;0;0;1;2;2;0;6;6;3;1;1;5;10;1;0,0269237471186274;-0,0100110679734203;75,0827018404379;715
"21715";1;0;0;2;1;17;2;1;9;3;2;1;1;0;0;0;0;0;0;0;-0,0303846963206816;-0,00261148681398539;23,0920338071883;716
"21716";0;4;2;2;1;15;0;2;9;1;1;0;1;2;0;0;0;0;0;0;-0,03412846305024;0,00608169434121299;19,6956593543291;717
"21717";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;21;17;0;0,0536469433682449;0,0671975403754729;99,3261944502592;718
"21718";0;4;1;1;2;18;1;0;13;0;0;0;0;0;0;0;0;0;0;0;-0,0407342332192006;0,0238762150864822;13,7028530007228;719
"21719";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;13;19;0;0,0325358131610339;0,00194774759357915;80,1740120397881;720
"21720";1;0;4;3;1;19;0;0;11;0;1;0;0;0;0;0;0;0;0;0;-0,031303367646367;-0,000571515325635425;22,2586079966277;721
"21721";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;20;0;0,041190629012336;0,0248255490102514;88,0257286597043;722
"21722";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0,0515406658046145;0,0592496945364005;97,4153629736975;723
"21723";0;0;0;0;0;0;0;0;0;2;1;1;16;14;1;1;1;1;2;0;0,0225248297859165;-0,0178029968666339;71,0919696372002;724
"21724";0;0;0;0;1;2;0;0;0;1;0;2;14;17;0;2;0;0;1;0;0,0098606104418379;-0,0324737502320614;59,6028908155859;725
"21725";0;0;0;0;0;0;0;0;0;0;0;3;10;11;1;2;2;1;8;2;0,024945864461986;-0,0136865464934617;73,2883512275293;726
"21726";0;0;0;0;0;3;0;0;1;1;2;4;15;10;1;1;1;0;0;1;0,0057141877326496;-0,034773451253091;55,8412237092853;727
"21727";0;0;0;0;1;8;2;4;9;4;1;5;1;1;1;1;1;0;0;1;-0,000606212368220621;-0,0359026986292002;50,1073073130101;728
"21728";0;0;0;1;0;0;2;3;1;2;3;2;15;8;0;1;0;2;0;0;0,00462767685907037;-0,035171833668756;54,8555325483903;729
"21729";1;1;4;2;1;13;3;2;9;2;1;0;0;0;0;0;1;0;0;0;-0,0318339468702119;0,000634291030284908;21,77726237569;730
"21730";0;0;1;0;0;0;0;2;0;0;4;0;16;13;1;0;1;1;1;0;0,0132546328083517;-0,0296720976734171;62,6819744473323;731
"21731";0;0;1;0;2;6;1;0;10;2;2;4;2;4;3;2;0;1;0;0;-0,00157683173562743;-0,0358219259340605;49,2267538327724;732
"21732";0;0;0;1;2;5;4;6;3;1;2;2;7;5;0;0;1;1;0;0;-0,00780299857777556;-0,0336943345746681;43,5783265857026;733
"21733";0;0;0;0;0;0;0;0;1;0;1;2;18;17;0;1;0;0;0;0;0,0112218298748426;-0,0314494994873693;60,8377997297794;734
"21734";0;0;0;0;0;2;1;0;2;0;1;0;16;16;0;1;0;0;1;0;0,0105976716325321;-0,0319356720902124;60,2715584915131;735
"21735";0;0;0;0;0;1;0;1;1;1;1;1;9;3;6;1;3;5;6;1;0,0262468734650806;-0,0113005259362893;74,4686367688701;736
"21736";5;2;3;8;4;11;2;0;5;0;0;0;0;0;0;0;0;0;0;0;-0,0410257634936418;0,0247337593336849;13,4383744560182;737
"21737";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;16;18;1;0,0398761256751695;0,0210042665720268;86,8332009529695;738
"21738";0;0;0;1;0;17;0;1;16;0;1;2;2;0;0;0;0;0;0;0;-0,00871225676897445;-0,033150585738683;42,7534404443577;739
"21739";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;14;22;0;0,0412761288617087;0,0250783979376724;88,1032947916538;740
"21740";1;0;0;2;1;17;0;0;16;0;1;2;0;0;0;0;0;0;0;0;-0,0281695929019279;-0,00728093770579044;25,1015929505229;741
"21741";1;1;0;2;1;19;0;0;13;2;0;1;0;0;0;0;0;0;0;0;-0,0308279151705518;-0,0016348586905736;22,6899422006682;742
"21742";3;2;2;1;2;15;2;2;5;3;0;2;1;0;0;0;0;0;0;0;-0,0334307308560683;0,00438519249635705;20,3286474570632;743
"21743";0;0;0;0;0;0;0;0;0;1;0;1;12;18;0;2;1;0;4;1;0,0243848793375259;-0,0146778612647185;72,7794211357832;744
"21744";0;0;1;1;0;16;2;2;16;0;2;0;0;0;0;0;0;0;0;0;-0,0283227988414981;-0,00696932526484995;24,9626033240929;745
"21745";0;1;0;0;1;19;1;0;18;0;0;0;0;0;0;0;0;0;0;0;-0,0311565336968679;-0,000901640737973818;22,391816903837;746
"21746";2;2;2;1;4;11;2;0;12;3;0;1;0;0;0;0;0;0;0;0;-0,031460546173222;-0,000216415942712074;22,1160144079477;747
"21747";11;1;2;15;2;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;-0,04809194259052;0,047386568779229;7,02788152266294;748
"21748";0;0;0;1;2;18;0;0;17;0;1;0;1;0;0;0;0;0;0;0;-0,0254310755657572;-0,0125664888001664;27,5859972927719;749
"21749";0;0;0;0;0;0;0;0;0;0;1;1;18;14;1;0;1;1;2;1;0,0263072585164683;-0,0111868283340783;74,5234185596928;750
"21750";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;23;16;0;0,0423550319979883;0,0283141650089513;89,0820841537789;751
"21751";0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;15;19;0;0,0354888773380022;0,00914897386784965;82,853054953739;752
"21752";0;0;3;1;0;16;1;0;15;3;0;0;0;0;0;0;1;0;0;0;-0,0278494569654874;-0,00792663365212961;25,3920227754861;753
"21753";1;0;1;1;1;13;2;3;12;0;1;1;2;1;1;0;0;0;0;0;-0,0217656888566948;-0,0187978552179189;30,9112647781149;754
"21754";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;19;1;0,0392523918728936;0,0192344861643092;86,2673447700217;755
"21755";0;1;1;1;1;18;3;1;11;3;0;0;0;0;0;0;0;0;0;0;-0,0286976687303021;-0,00619975008453547;24,6225184295326;756
"21756";0;0;0;0;0;0;0;1;2;3;3;0;13;15;1;1;0;1;0;0;0,00340288309883967;-0,0355192376454357;53,7443900713697;757
"21757";0;0;2;1;1;16;0;2;14;0;1;0;2;0;1;0;0;0;0;0;-0,0239870384579824;-0,0151366514033205;28,8960390491411;758
